customerID,signup_date,signup_cohort,plan,billing_cycle,mrr,lifetime_months,is_churned,num_addons,sso_enabled,cloud_backup,device_mgmt,priority_support,video_collab,media_library,acquisition_channel,cac,ltv_observed,ltv_estimated,ltv_cac_ratio,payback_months,gender,SeniorCitizen
0048-PIHNL,2020-12-22,2020-12,Starter,Annual,20.45,49,0,0,0,0,0,0,0,0,Paid Social,561.22,900.9,1322.58,2.36,27.4,Female,0
2284-VFLKH,2020-12-22,2020-12,Business,Annual,99.25,49,0,4,0,0,1,1,1,1,Referral,147.81,4920.8,5912.55,40.0,1.5,Male,0
2676-SSLTO,2020-12-22,2020-12,Professional,2-Year,66.15,49,0,2,0,0,0,1,1,0,Partnerships,765.11,3199.0,3687.94,4.82,11.6,Male,0
0112-QWPNC,2020-12-22,2020-12,Business,Annual,84.35,49,1,5,1,0,1,1,1,1,Organic Search,234.14,4059.35,4059.35,17.34,2.8,Male,0
5204-HMGYF,2020-12-23,2020-12,Business,Annual,87.2,49,0,6,1,1,1,1,1,1,Referral,368.95,4345.0,5216.34,14.14,4.2,Female,0
0617-FHSGK,2020-12-23,2020-12,Professional,Monthly,75.2,49,1,0,0,0,0,0,0,0,Content,221.67,3678.3,3678.3,16.59,2.9,Male,0
1169-SAOCL,2020-12-23,2020-12,Business,Annual,106.65,49,0,4,0,1,0,1,1,1,Referral,245.09,5168.1,6233.79,25.43,2.3,Male,0
5628-RKIFK,2020-12-23,2020-12,Business,Monthly,101.55,49,0,3,1,0,0,0,1,1,Paid Search,398.68,5070.4,6085.13,15.26,3.9,Female,1
0961-ZWLVI,2020-12-23,2020-12,Business,Annual,109.2,49,0,5,1,1,1,0,1,1,Organic Search,198.9,5290.45,6381.62,32.08,1.8,Male,0
5170-PTRKA,2020-12-23,2020-12,Starter,Annual,35.8,49,0,2,1,0,0,1,0,0,Organic Search,206.96,1782.0,2520.2,12.18,5.8,Female,0
2812-REYAT,2020-12-25,2020-12,Starter,Annual,20.05,49,0,0,0,0,0,0,0,0,Partnerships,598.4,923.1,1336.53,2.23,29.8,Female,0
8430-TWCBX,2020-12-25,2020-12,Starter,Annual,20.7,49,0,0,0,0,0,0,0,0,Referral,274.33,1032.05,1458.89,5.32,13.3,Female,0
1530-ZTDOZ,2020-12-25,2020-12,Professional,Monthly,40.65,49,0,2,1,0,0,0,1,0,Content,201.21,2070.75,2371.21,11.78,4.9,Female,0
5915-DGNVC,2020-12-25,2020-12,Professional,Annual,71.8,49,0,4,1,1,1,0,0,1,Referral,320.52,3472.05,4002.75,12.49,4.5,Female,0
0419-YAAPX,2020-12-27,2020-12,Business,Monthly,85.3,49,0,2,0,1,0,0,1,0,Partnerships,734.94,4297.95,5150.3,7.01,8.6,Male,0
1306-RPWXZ,2020-12-27,2020-12,Starter,2-Year,20.45,49,0,0,0,0,0,0,0,0,Organic Search,173.78,1024.65,1446.33,8.32,8.5,Female,0
7481-ATQQS,2020-12-27,2020-12,Business,Monthly,90.85,49,1,2,0,0,1,0,0,1,Partnerships,860.42,4515.85,4515.85,5.25,9.5,Female,1
5118-MUEYH,2020-12-31,2020-12,Business,Monthly,105.1,48,0,4,0,1,0,1,1,1,Organic Search,132.26,5083.55,6133.75,46.38,1.3,Female,0
6661-EIPZC,2020-12-31,2020-12,Starter,Monthly,29.5,48,0,1,0,0,0,1,0,0,Organic Search,219.81,1423.05,2031.34,9.24,7.5,Female,0
9114-AAFQH,2021-01-01,2021-01,Professional,Annual,65.65,48,0,3,0,1,1,0,0,1,Organic Search,100.1,3094.65,3579.9,35.76,1.5,Female,0
4779-ZGICK,2021-01-01,2021-01,Starter,2-Year,23.55,48,0,0,0,0,0,0,0,0,Organic Search,239.01,1173.35,1658.95,6.94,10.1,Male,0
4724-WXVWF,2021-01-02,2021-01,Business,Monthly,95.4,48,0,3,1,0,0,1,0,1,Partnerships,651.35,4445.3,5398.57,8.29,6.8,Male,0
6891-JPYFF,2021-01-03,2021-01,Business,Monthly,105.25,48,0,4,1,1,0,0,1,1,Paid Search,512.63,4997.5,6049.2,11.8,4.9,Female,0
8859-YSTWS,2021-01-04,2021-01,Starter,Annual,19.95,48,0,0,0,0,0,0,0,0,Paid Search,474.28,1004.5,1415.87,2.99,23.8,Male,0
2230-XTUWL,2021-01-04,2021-01,Starter,2-Year,19.55,48,0,0,0,0,0,0,0,0,Organic Search,107.4,883.35,1286.47,11.98,5.5,Female,0
2573-GYRUU,2021-01-04,2021-01,Business,Monthly,91.05,48,0,2,0,0,1,0,0,1,Paid Search,513.04,4370.75,5280.56,10.29,5.6,Male,1
4342-HFXWS,2021-01-04,2021-01,Professional,Annual,69.7,48,0,4,1,0,1,1,1,0,Content,224.83,3023.65,3538.83,15.74,3.2,Female,0
5696-JVVQY,2021-01-05,2021-01,Professional,2-Year,70.1,48,0,4,1,1,1,0,0,1,Paid Social,695.03,3238.4,3756.54,5.4,9.9,Female,0
2302-ANTDP,2021-01-05,2021-01,Business,Monthly,117.45,48,1,6,1,1,1,1,1,1,Partnerships,688.96,5438.9,5438.9,7.89,5.9,Female,1
5176-LDKUH,2021-01-05,2021-01,Professional,Annual,75.15,48,0,1,0,1,0,0,0,0,Paid Social,847.91,3772.65,4328.12,5.1,11.3,Female,0
2038-LLMLM,2021-01-06,2021-01,Business,Monthly,103.85,48,0,4,0,0,1,1,1,1,Paid Search,459.56,4946.05,5983.76,13.02,4.4,Female,0
1661-CZBAU,2021-01-06,2021-01,Professional,Annual,70.95,48,0,3,1,0,0,1,0,1,Content,250.48,3629.2,4153.62,16.58,3.5,Male,0
9916-AYHTC,2021-01-07,2021-01,Starter,2-Year,19.85,48,0,0,0,0,0,0,0,0,Content,245.84,916.0,1325.31,5.39,12.4,Male,0
8550-XSXUQ,2021-01-07,2021-01,Professional,Annual,70.55,48,0,3,0,1,1,0,0,1,Paid Social,616.02,3420.5,3941.96,6.4,8.7,Male,0
7601-DHFWZ,2021-01-09,2021-01,Starter,2-Year,24.0,48,0,0,0,0,0,0,0,0,Paid Search,339.93,1183.05,1677.93,4.94,14.2,Female,0
2669-OIDSD,2021-01-09,2021-01,Business,Monthly,100.05,48,0,4,0,0,1,1,1,1,Partnerships,617.12,4834.0,5833.74,9.45,6.2,Female,0
7716-YTYHG,2021-01-10,2021-01,Business,Annual,82.05,48,1,1,0,0,0,0,0,1,Partnerships,1018.15,4029.95,4029.95,3.96,12.4,Female,0
7130-YXBRO,2021-01-10,2021-01,Business,Monthly,111.45,48,0,5,1,1,1,0,1,1,Organic Search,130.83,5315.1,6428.75,49.14,1.2,Male,0
0442-TDYUO,2021-01-10,2021-01,Starter,2-Year,20.05,48,0,0,0,0,0,0,0,0,Organic Search,222.27,1036.0,1449.43,6.52,11.1,Male,0
4091-TVOCN,2021-01-10,2021-01,Professional,Annual,78.75,48,0,4,1,0,1,0,1,1,Partnerships,561.94,3682.45,4264.52,7.59,7.1,Male,0
9758-MFWGD,2021-01-11,2021-01,Starter,Annual,29.9,48,0,1,0,1,0,0,0,0,Organic Search,133.78,1388.75,2005.29,14.99,4.5,Female,1
8552-OBVRU,2021-01-11,2021-01,Business,Monthly,104.5,48,0,5,1,0,1,1,1,1,Referral,358.33,5068.05,6112.26,17.06,3.4,Female,1
6137-MFAJN,2021-01-12,2021-01,Professional,Monthly,44.8,48,0,3,1,1,0,0,1,0,Paid Social,400.3,2104.55,2435.69,6.08,8.9,Female,0
7033-CLAMM,2021-01-12,2021-01,Starter,2-Year,20.2,48,0,0,0,0,0,0,0,0,Organic Search,245.22,1027.25,1443.78,5.89,12.1,Female,0
1996-DBMUS,2021-01-13,2021-01,Professional,Monthly,70.65,48,0,0,0,0,0,0,0,0,Referral,285.54,3545.05,4067.25,14.24,4.0,Female,1
5825-XJOCM,2021-01-13,2021-01,Professional,Annual,64.4,48,0,3,1,1,1,0,0,0,Organic Search,191.65,3035.35,3511.36,18.32,3.0,Male,0
3034-ZBEQN,2021-01-14,2021-01,Starter,Annual,34.7,48,1,2,0,1,1,0,0,0,Organic Search,144.21,1604.5,1604.5,11.13,4.2,Female,0
6941-KXRRV,2021-01-14,2021-01,Professional,Annual,58.95,48,0,2,0,1,0,0,0,1,Organic Search,134.33,2789.7,3225.42,24.01,2.3,Female,1
9412-ARGBX,2021-01-15,2021-01,Business,2-Year,95.5,48,1,4,0,1,1,1,1,0,Paid Search,564.22,4627.85,4627.85,8.2,5.9,Female,0
5306-BVTKJ,2021-01-15,2021-01,Professional,Annual,55.8,48,0,2,0,1,1,0,0,0,Paid Social,501.47,2651.2,3063.64,6.11,9.0,Male,0
9251-AWQGT,2021-01-16,2021-01,Starter,2-Year,20.0,48,0,0,0,0,0,0,0,0,Referral,229.17,935.9,1348.3,5.88,11.5,Female,0
6177-PEVRA,2021-01-18,2021-01,Professional,2-Year,55.5,48,0,2,1,1,0,0,0,0,Organic Search,140.01,2627.35,3037.57,21.7,2.5,Female,0
0234-TEVTT,2021-01-19,2021-01,Professional,Annual,45.0,48,0,3,1,0,1,0,0,1,Content,184.99,2196.3,2528.91,13.67,4.1,Female,0
7445-WMRBW,2021-01-19,2021-01,Professional,Annual,73.85,48,0,4,0,1,1,1,1,0,Paid Social,552.38,3581.4,4127.26,7.47,7.5,Female,0
5939-SXWHM,2021-01-19,2021-01,Starter,2-Year,26.3,48,0,0,0,0,0,0,0,0,Paid Search,548.86,1245.05,1787.36,3.26,20.9,Male,0
8869-TORSS,2021-01-20,2021-01,Professional,Annual,60.35,48,1,3,1,0,1,1,0,0,Content,213.14,2896.4,2896.4,13.59,3.5,Female,0
7064-FRRSW,2021-01-20,2021-01,Business,Annual,99.0,48,0,3,0,1,0,0,1,1,Paid Search,236.25,4744.35,5733.6,24.27,2.4,Male,1
6821-JPCDC,2021-01-20,2021-01,Business,Annual,97.05,48,0,4,0,1,1,0,1,1,Partnerships,676.94,4692.95,5662.71,8.37,7.0,Female,0
4361-FEBGN,2021-01-21,2021-01,Starter,2-Year,20.15,48,0,0,0,0,0,0,0,0,Organic Search,133.81,982.95,1398.45,10.45,6.6,Male,0
1116-FRYVH,2021-01-21,2021-01,Starter,2-Year,39.4,48,0,3,1,1,0,1,0,0,Content,249.17,1978.65,2791.08,11.2,6.3,Female,0
8822-KNBHV,2021-01-22,2021-01,Business,Annual,83.45,48,0,5,1,1,1,0,1,1,Content,187.53,3887.85,4721.72,25.18,2.2,Female,0
6394-MFYNG,2021-01-22,2021-01,Business,Monthly,107.4,48,1,4,0,1,1,0,1,1,Paid Search,422.66,5121.3,5121.3,12.12,3.9,Female,0
0657-DOGUM,2021-01-22,2021-01,Professional,Annual,60.6,48,0,2,1,0,0,1,0,0,Content,290.33,2985.25,3433.17,11.83,4.8,Female,0
5327-CNLUQ,2021-01-22,2021-01,Business,2-Year,96.9,48,0,4,1,1,1,0,1,0,Content,230.45,4473.45,5441.71,23.61,2.4,Male,0
0447-BEMNG,2021-01-22,2021-01,Professional,Monthly,45.3,48,1,3,1,0,1,0,0,1,Organic Search,141.71,2145.0,2145.0,15.14,3.1,Female,0
2324-AALNO,2021-01-22,2021-01,Starter,Annual,24.55,48,0,0,0,0,0,0,0,0,Referral,287.18,1203.95,1710.17,5.96,11.7,Female,0
1371-OJCEK,2021-01-22,2021-01,Starter,Annual,24.35,48,0,0,0,0,0,0,0,0,Content,176.95,1133.7,1635.8,9.24,7.3,Female,0
9432-RUVSL,2021-01-23,2021-01,Business,2-Year,102.5,48,0,5,1,0,1,1,1,1,Organic Search,253.12,4904.25,5928.47,23.42,2.5,Female,0
2332-TODQS,2021-01-24,2021-01,Starter,Annual,25.05,48,0,0,0,0,0,0,0,0,Organic Search,211.61,1171.5,1688.03,7.98,8.4,Female,0
7560-QRBXH,2021-01-24,2021-01,Starter,Annual,19.95,48,0,0,0,0,0,0,0,0,Organic Search,44.67,936.7,1348.07,30.18,2.2,Female,0
1899-VXWXM,2021-01-24,2021-01,Business,Annual,106.1,48,1,4,0,1,1,0,1,1,Referral,436.65,5082.8,5082.8,11.64,4.1,Male,0
6339-RZCBJ,2021-01-24,2021-01,Professional,2-Year,78.9,48,0,5,0,1,1,1,1,1,Paid Search,411.62,3771.5,4354.68,10.58,5.2,Male,0
1862-QRWPE,2021-01-25,2021-01,Starter,2-Year,20.65,48,0,0,0,0,0,0,0,0,Organic Search,100.98,1057.0,1482.81,14.68,4.9,Female,0
1545-ACTAS,2021-01-25,2021-01,Business,Annual,99.7,48,0,4,1,0,1,0,1,1,Organic Search,166.82,4977.2,5973.44,35.81,1.7,Female,0
4800-CZMPC,2021-01-25,2021-01,Business,Annual,103.25,48,1,4,1,1,0,0,1,1,Partnerships,340.97,5037.55,5037.55,14.77,3.3,Female,0
6425-JWTDV,2021-01-26,2021-01,Starter,2-Year,19.25,48,0,0,0,0,0,0,0,0,Organic Search,227.66,855.1,1252.04,5.5,11.8,Male,0
8099-MZPUJ,2021-01-26,2021-01,Business,2-Year,111.8,48,0,6,1,1,1,1,1,1,Referral,241.76,5443.65,6560.8,27.14,2.2,Male,0
9013-AQORL,2021-01-26,2021-01,Professional,Monthly,45.55,48,0,3,0,1,1,0,0,1,Paid Social,664.48,2108.35,2445.03,3.68,14.6,Female,0
6583-SZVGP,2021-01-26,2021-01,Business,2-Year,108.1,48,0,4,0,1,1,0,1,1,Paid Social,766.3,5067.45,6147.63,8.02,7.1,Male,0
0253-ZTEOB,2021-01-26,2021-01,Professional,2-Year,79.65,48,0,4,0,1,0,1,1,1,Organic Search,255.17,3870.3,4459.03,17.47,3.2,Female,0
0667-NSRGI,2021-01-27,2021-01,Professional,Annual,69.55,48,0,3,0,0,1,1,0,1,Organic Search,114.51,3435.6,3949.67,34.49,1.6,Female,0
4837-PZTIC,2021-01-31,2021-01,Professional,2-Year,41.9,47,0,3,1,0,1,1,0,0,Paid Social,698.71,1875.25,2184.95,3.13,16.7,Female,0
8571-ZCMCX,2021-02-01,2021-02,Professional,2-Year,60.0,47,0,5,1,1,1,0,1,1,Content,187.98,2768.65,3212.14,17.09,3.1,Female,0
1171-TYKUR,2021-02-01,2021-02,Starter,Monthly,25.4,47,0,0,0,0,0,0,0,0,Paid Social,535.14,1139.2,1662.95,3.11,21.1,Male,0
5176-LMJXE,2021-02-01,2021-02,Starter,2-Year,20.55,47,0,0,0,0,0,0,0,0,Organic Search,181.68,945.7,1369.44,7.54,8.8,Female,0
5014-WUQMG,2021-02-01,2021-02,Business,Annual,96.1,47,0,4,1,1,1,0,0,1,Organic Search,222.16,4391.45,5351.72,24.09,2.3,Male,0
9224-VTYID,2021-02-02,2021-02,Business,2-Year,90.5,47,0,6,1,1,1,1,1,1,Partnerships,611.24,4318.35,5222.66,8.54,6.8,Male,0
7771-CFQRQ,2021-02-02,2021-02,Professional,2-Year,63.8,47,0,3,0,1,0,1,0,1,Paid Social,585.98,3007.25,3478.82,5.94,9.2,Female,0
6845-RGTYS,2021-02-03,2021-02,Business,Monthly,98.75,47,1,4,1,1,1,0,1,0,Content,363.06,4533.7,4533.7,12.49,3.7,Female,0
9620-QJREV,2021-02-03,2021-02,Starter,Annual,20.55,47,0,0,0,0,0,0,0,0,Paid Search,417.55,1013.05,1436.79,3.44,20.3,Male,0
3154-CFSZG,2021-02-05,2021-02,Business,Monthly,90.05,47,0,3,1,0,1,0,0,1,Referral,273.73,4137.2,5037.02,18.4,3.0,Male,0
4381-MHQDC,2021-02-05,2021-02,Professional,2-Year,65.0,47,0,3,1,0,1,1,0,0,Paid Search,601.64,2879.9,3360.34,5.59,9.3,Female,0
9978-HYCIN,2021-02-06,2021-02,Business,Annual,84.95,47,0,2,0,1,0,0,1,0,Partnerships,768.95,4018.05,4866.9,6.33,9.1,Male,1
1929-ZCBHE,2021-02-06,2021-02,Professional,Annual,40.3,47,0,3,1,0,1,1,0,0,Organic Search,193.79,1794.8,2092.67,10.8,4.8,Male,0
9633-DENPU,2021-02-06,2021-02,Professional,Monthly,58.6,47,0,2,0,1,0,0,1,0,Paid Social,310.2,2723.4,3156.54,10.18,5.3,Female,0
4789-KWMXN,2021-02-07,2021-02,Business,Annual,110.85,47,1,5,1,0,1,1,1,1,Content,279.46,5275.8,5275.8,18.88,2.5,Male,0
5529-GIBVH,2021-02-08,2021-02,Starter,2-Year,20.15,47,0,0,0,0,0,0,0,0,Organic Search,140.84,1046.2,1461.7,10.38,7.0,Female,0
3547-LQRIK,2021-02-08,2021-02,Starter,Annual,26.9,47,0,0,0,0,0,0,0,0,Paid Social,623.79,1250.85,1805.53,2.89,23.2,Female,0
4565-EVZMJ,2021-02-08,2021-02,Professional,Annual,58.9,47,0,3,1,1,0,1,0,0,Referral,267.25,2813.05,3248.4,12.15,4.5,Female,0
9308-ANMVE,2021-02-09,2021-02,Professional,Monthly,55.3,47,0,2,1,1,0,0,0,0,Paid Search,396.56,2654.05,3062.8,7.72,7.2,Male,0
0945-TSONX,2021-02-09,2021-02,Business,2-Year,85.3,47,0,5,1,1,0,1,1,1,Partnerships,697.02,4107.25,4959.6,7.12,8.2,Female,0
6173-ITPWD,2021-02-09,2021-02,Business,Monthly,83.35,47,1,2,0,1,1,0,0,0,Organic Search,233.47,4065.0,4065.0,17.41,2.8,Male,0
7634-HLQJR,2021-02-10,2021-02,Starter,2-Year,20.05,47,0,0,0,0,0,0,0,0,Paid Social,598.77,1016.7,1430.13,2.39,29.9,Female,0
9746-MDMBK,2021-02-11,2021-02,Business,Annual,113.45,47,0,6,1,1,1,1,1,1,Organic Search,178.88,5317.8,6451.44,36.07,1.6,Male,0
3079-BCHLN,2021-02-11,2021-02,Starter,Annual,19.9,47,0,0,0,0,0,0,0,0,Referral,260.88,942.95,1353.29,5.19,13.1,Male,0
9079-LWTFD,2021-02-11,2021-02,Business,Monthly,100.75,47,0,4,1,1,0,1,1,0,Referral,282.9,4669.2,5675.93,20.06,2.8,Male,0
6961-MJKBO,2021-02-12,2021-02,Starter,2-Year,20.45,47,0,0,0,0,0,0,0,0,Organic Search,114.19,943.0,1364.68,11.95,5.6,Male,0
0643-OKLRP,2021-02-12,2021-02,Business,Monthly,80.35,47,1,1,1,0,0,0,0,0,Paid Search,433.6,3825.85,3825.85,8.82,5.4,Female,1
5630-IXDXV,2021-02-13,2021-02,Business,Monthly,106.35,47,0,4,0,1,1,0,1,1,Referral,343.81,4849.1,5911.79,17.19,3.2,Female,0
3452-ABWRL,2021-02-14,2021-02,Business,Monthly,86.05,47,0,1,0,0,0,0,1,0,Referral,271.51,3865.6,4725.45,17.4,3.2,Male,1
2750-BJLSB,2021-02-14,2021-02,Business,Annual,103.7,47,0,5,1,0,1,1,1,1,Referral,275.72,4730.6,5766.81,20.92,2.7,Female,0
7975-TZMLR,2021-02-16,2021-02,Business,Annual,103.1,47,0,4,0,1,1,0,1,1,Content,265.06,4889.3,5919.52,22.33,2.6,Male,0
0178-SZBHO,2021-02-16,2021-02,Business,Monthly,87.2,47,0,2,0,1,0,0,1,0,Organic Search,144.39,4017.45,4888.79,33.86,1.7,Male,0
9646-NMHXE,2021-02-16,2021-02,Starter,2-Year,19.65,47,0,0,0,0,0,0,0,0,Organic Search,207.98,973.1,1378.29,6.63,10.6,Male,0
1709-EJDOX,2021-02-16,2021-02,Starter,2-Year,19.75,47,0,0,0,0,0,0,0,0,Paid Social,591.97,948.9,1356.15,2.29,30.0,Female,0
3384-CTMSF,2021-02-16,2021-02,Business,Monthly,104.1,47,0,4,0,1,1,0,1,1,Organic Search,216.91,5135.15,6175.36,28.47,2.1,Male,0
7025-WCBNE,2021-02-16,2021-02,Professional,2-Year,59.6,47,0,2,0,1,0,1,0,0,Paid Social,588.95,2754.0,3194.53,5.42,9.9,Male,1
4566-GOLUK,2021-02-17,2021-02,Business,Monthly,107.35,47,1,4,0,0,1,1,1,1,Referral,251.52,5118.95,5118.95,20.35,2.3,Male,0
3557-HTYWR,2021-02-17,2021-02,Professional,2-Year,74.05,47,0,4,1,1,0,1,0,1,Paid Social,528.06,3496.3,4043.63,7.66,7.1,Female,0
1732-VHUBQ,2021-02-17,2021-02,Professional,Monthly,70.55,47,1,0,0,0,0,0,0,0,Paid Social,523.33,3309.25,3309.25,6.32,7.4,Female,1
5968-HYJRZ,2021-02-17,2021-02,Starter,2-Year,24.55,47,0,0,0,0,0,0,0,0,Paid Search,603.17,1160.45,1666.67,2.76,24.6,Male,0
9081-WWXKP,2021-02-17,2021-02,Starter,2-Year,20.25,47,0,0,0,0,0,0,0,0,Organic Search,156.59,873.4,1290.96,8.24,7.7,Female,0
4128-ETESU,2021-02-17,2021-02,Business,Monthly,99.7,47,0,3,0,0,1,0,1,1,Organic Search,191.52,4747.2,5743.44,29.99,1.9,Female,1
6732-FZUGP,2021-02-17,2021-02,Business,Annual,94.9,47,0,3,1,0,1,0,1,0,Partnerships,694.29,4615.25,5563.53,8.01,7.3,Female,0
3537-RYBHH,2021-02-19,2021-02,Professional,Monthly,67.45,47,0,3,1,1,1,0,0,0,Organic Search,133.67,3252.0,3750.55,28.06,2.0,Female,1
6686-YPGHK,2021-02-19,2021-02,Business,Monthly,85.5,47,1,2,1,0,0,0,0,1,Referral,254.33,4042.3,4042.3,15.89,3.0,Male,1
2558-BUOZZ,2021-02-20,2021-02,Business,Annual,94.8,47,0,3,1,1,0,0,1,0,Referral,380.38,4535.85,5483.13,14.41,4.0,Male,0
5499-ECUTN,2021-02-20,2021-02,Professional,Annual,66.05,47,0,3,1,0,1,0,1,0,Content,257.76,3021.45,3509.65,13.62,3.9,Female,0
6467-CHFZW,2021-02-20,2021-02,Business,Monthly,99.35,47,1,3,0,1,0,0,1,1,Paid Search,203.63,4749.15,4749.15,23.32,2.0,Male,0
2452-SNHFZ,2021-02-20,2021-02,Professional,Monthly,75.45,47,0,1,1,0,0,0,0,0,Paid Search,690.66,3545.1,4102.78,5.94,9.2,Female,0
5093-FEGLU,2021-02-21,2021-02,Starter,2-Year,19.65,47,0,0,0,0,0,0,0,0,Referral,275.27,921.55,1326.74,4.82,14.0,Female,0
8313-AFGBW,2021-02-21,2021-02,Professional,2-Year,73.6,47,0,4,0,1,1,0,1,1,Content,185.48,3522.65,4066.66,21.93,2.5,Male,0
7248-VZQLC,2021-02-21,2021-02,Business,Monthly,85.2,47,1,2,0,1,1,0,0,0,Partnerships,791.72,3969.35,3969.35,5.01,9.3,Female,1
3209-ZPKFI,2021-02-21,2021-02,Professional,Monthly,54.25,47,0,1,0,1,0,0,0,0,Referral,399.17,2538.2,2939.18,7.36,7.4,Male,0
2195-ZRVAX,2021-02-22,2021-02,Business,Monthly,85.3,47,1,2,0,0,1,0,0,1,Organic Search,167.91,4045.65,4045.65,24.09,2.0,Female,0
6810-VCAEX,2021-02-22,2021-02,Starter,Annual,39.65,47,0,3,1,1,0,1,0,0,Organic Search,198.45,1798.65,2616.24,13.18,5.0,Female,0
1095-JUDTC,2021-02-23,2021-02,Business,Monthly,95.05,47,1,3,0,1,0,1,1,0,Partnerships,775.49,4504.55,4504.55,5.81,8.2,Female,1
8634-MPHTR,2021-02-23,2021-02,Business,Monthly,100.05,47,1,3,0,0,1,0,1,1,Organic Search,272.34,4871.05,4871.05,17.89,2.7,Male,1
0932-YIXYU,2021-02-23,2021-02,Starter,2-Year,20.25,47,0,0,0,0,0,0,0,0,Organic Search,233.73,1029.8,1447.36,6.19,11.5,Female,0
8902-ZEOVF,2021-02-23,2021-02,Starter,Annual,20.05,47,0,0,0,0,0,0,0,0,Organic Search,231.36,951.55,1364.98,5.9,11.5,Male,0
0840-DCNZE,2021-02-23,2021-02,Business,Annual,86.95,47,0,6,1,1,1,1,1,1,Content,291.63,4138.9,5007.74,17.17,3.4,Male,0
4742-TXUEX,2021-02-25,2021-02,Starter,2-Year,19.3,47,0,0,0,0,0,0,0,0,Paid Search,451.56,890.5,1288.47,2.85,23.4,Female,0
3946-JEWRQ,2021-02-25,2021-02,Business,Annual,95.2,47,0,2,0,0,0,0,1,1,Organic Search,177.91,4563.0,5514.28,30.99,1.9,Male,0
0434-CSFON,2021-02-25,2021-02,Business,Monthly,100.5,47,0,3,0,0,1,0,1,1,Partnerships,832.63,4707.1,5711.34,6.86,8.3,Female,0
5232-NXPAY,2021-02-25,2021-02,Professional,2-Year,74.45,47,0,4,0,0,1,1,1,1,Organic Search,132.48,3510.3,4060.59,30.65,1.8,Female,0
2888-ADFAO,2021-02-25,2021-02,Starter,2-Year,21.3,47,0,0,0,0,0,0,0,0,Organic Search,253.31,1041.8,1481.01,5.85,11.9,Female,0
6599-RCLCJ,2021-02-26,2021-02,Business,Monthly,109.55,47,1,5,0,1,1,1,1,1,Referral,425.72,5124.55,5124.55,12.04,3.9,Male,0
8627-ZYGSZ,2021-02-27,2021-02,Professional,Annual,78.9,47,0,1,0,1,0,0,0,0,Content,153.94,3650.35,4233.53,27.5,2.0,Male,0
8938-UMKPI,2021-02-27,2021-02,Business,Monthly,106.4,47,1,4,0,1,1,0,1,1,Referral,304.13,5127.95,5127.95,16.86,2.9,Female,0
4829-AUOAX,2021-02-28,2021-02,Business,Monthly,96.05,46,1,2,0,0,0,0,1,1,Content,247.74,4399.5,4399.5,17.76,2.6,Female,0
8910-ICHIU,2021-02-28,2021-02,Business,Annual,95.65,46,0,4,1,1,1,0,1,0,Paid Search,501.34,4664.2,5619.97,11.21,5.2,Female,0
5512-IDZEI,2021-03-01,2021-03,Starter,Annual,24.9,46,0,0,0,0,0,0,0,0,Organic Search,225.85,1174.8,1688.24,7.48,9.1,Male,0
7641-EUYET,2021-03-01,2021-03,Business,Monthly,100.7,46,1,4,1,1,1,0,1,0,Organic Search,163.32,4541.2,4541.2,27.81,1.6,Male,1
5310-NOOVA,2021-03-02,2021-03,Starter,2-Year,19.95,46,0,0,0,0,0,0,0,0,Content,336.6,907.05,1318.42,3.92,16.9,Male,0
9805-FILKB,2021-03-02,2021-03,Starter,Annual,20.2,46,0,0,0,0,0,0,0,0,Organic Search,209.44,845.6,1262.13,6.03,10.4,Male,0
7576-JMYWV,2021-03-02,2021-03,Business,Monthly,110.2,46,0,5,1,1,0,1,1,1,Organic Search,143.99,4972.1,6073.26,42.18,1.3,Female,1
1707-HABPF,2021-03-02,2021-03,Business,Annual,91.3,46,0,3,0,1,1,0,1,0,Organic Search,200.39,4126.35,5038.66,25.14,2.2,Female,1
7432-FFVAR,2021-03-03,2021-03,Business,Annual,90.95,46,0,3,0,0,1,1,0,1,Paid Social,473.39,4236.6,5145.41,10.87,5.2,Female,0
6416-JNVRK,2021-03-03,2021-03,Professional,Annual,55.65,46,0,1,0,0,0,0,0,1,Paid Search,337.79,2688.85,3100.18,9.18,6.1,Female,0
4187-CINZD,2021-03-04,2021-03,Business,Annual,95.25,46,1,3,0,1,0,0,1,1,Partnerships,853.35,4424.2,4424.2,5.18,9.0,Female,1
3190-ITQXP,2021-03-04,2021-03,Starter,2-Year,20.25,46,0,0,0,0,0,0,0,0,Paid Search,504.8,890.35,1307.91,2.59,24.9,Female,0
2068-WWXQZ,2021-03-05,2021-03,Starter,2-Year,20.05,46,0,0,0,0,0,0,0,0,Organic Search,186.24,902.0,1315.43,7.06,9.3,Male,0
7356-IWLFW,2021-03-05,2021-03,Business,Monthly,80.0,46,0,1,0,1,0,0,0,0,Referral,165.6,3769.7,4569.09,27.59,2.1,Male,0
2361-UPSND,2021-03-05,2021-03,Professional,Annual,70.6,46,0,4,1,1,0,1,0,1,Referral,305.5,3231.05,3752.88,12.28,4.3,Female,0
3450-WXOAT,2021-03-05,2021-03,Professional,Monthly,45.2,46,0,0,0,0,0,0,0,0,Partnerships,941.2,2065.15,2399.24,2.55,20.8,Male,0
9674-EHPPG,2021-03-06,2021-03,Professional,2-Year,40.4,46,0,3,1,0,1,1,0,0,Paid Search,651.65,1842.7,2141.31,3.29,16.1,Male,0
